INDEX	Specimen CODE	collectionNumber	Alt_Coll_No	LABEL_Species_author	Cleaned_NAMES-USE-THIS	id_modifier	Genus	Species_ept	collectionDate	collectors	Material type	Received by MOR	country	state/province	substate	substateRank	site	habitat	associates	Flower	Fruit	Veg	MatureBuds	DBH-cm	Height-m	plantAttributesOther	elevation	elevationSource	determinationOriginal	subsequentDetermination	detBy	detDate	determinationNotes	sourceInstitution	livingCollectionsNumber	OrigSourceInfo	Original Source- Cultivated	waypoint	latitude.orig	longitude.orig	datum	utm_zone	utm_northing	utm_easting	Altitude	coordinatesSource	photos	Collecting_Extracting notes	Expedition	Project	DNA_location	voucher1	voucher2	voucher3	otherVouchers	MOR_Acc_Num	Voucher_Notes	MOR_Barcode	MorphAcc_Num	Recollect_Date	Recollect_Num	Recollect_Collecters	Sent to Floragenex	RAD Batch.No	RAD sequencing notes	TEMP	Mira used for:	Wild_Arb_GH_Collected	Paper References	latitude_georef	longitude_georef	Georeference_source	country-georef	state_province_georef	County_georef	City_georef	Tip_labels 	Andrews Paper	Voucher Imaged	SPECIES-LINK-TO-TAXONOMY (no vars)	Cronn CP Sequenced	SRA_bioproject_accession	SRA_biosample_accession	SRA_library_ID	SRA_title_correct_LOCALITY_INFO	SRA_filename	SRA_Publication	SRA_SEQUENCES USED IN 	SRA_NOTES	Sequenced on 	Sequencing Summary	Floragenex Lib.No	EXTRACTION LABELING
870	QUE000870	FLWO6	geminata.FLWO6	Quercus geminata Small	Quercus geminata		Quercus	geminata					USA	Florida			Washington Oaks State Park												Quercus geminata					n/a	n/a	n/a			29.34604	-81.11188								virginiana and geminata collected at site; sample size (germinata): 6. Population code FLWOg		other JCB grant	UMN					na		na					FLWO6	Virentes, 2010-2012		UMN_Virentes		wild	"Molecular and morphological support for a Florida origin of the Cuban oak
Paul F. Gugger, Jeannine Cavender-Bares, Journal of Biogeography"	29.34604	-81.11188		USA	Florida						Quercus geminata Small		PRJNA277574	SAMN03394552	FLOW06_v			Cavender et al. 2015	Cavender et al. 2015					
871	QUE000871	FLCK18	geminata.FLCK18	Quercus geminata Small	Quercus geminata		Quercus	geminata					USA	Florida			Cedar Key												Quercus geminata					n/a	n/a	n/a			29.20578078	-82.98855191								virginiana and geminata collected at site; sample size (germinata): 9. Population code FLCKg		other JCB grant	UMN					na		na					FLCK18	Virentes, 2010-2012		UMN_Virentes		wild	"Molecular and morphological support for a Florida origin of the Cuban oak
Paul F. Gugger, Jeannine Cavender-Bares, Journal of Biogeography"	29.20578078	-82.98855191		USA	Florida						Quercus geminata Small		PRJNA277574	SAMN03394545	FLCK18_v			Cavender et al. 2015	Cavender et al. 2015					
872	QUE000872	FLSA185	minima.FLSA185	Quercus minima (Sarg.) Small	Quercus minima		Quercus	minima					USA	Florida															Quercus minima					n/a	n/a	n/a														other JCB grant	UMN					na		na					FLSA185	Virentes, 2010-2012		UMN_Virentes		wild					USA	Florida						Quercus minima (Sarg.) Small		PRJNA277574	SAMN03394548	FLSA185_v			Cavender et al. 2015	Cavender et al. 2015					
873	QUE000873	FLMO62	minima.FLMO62	Quercus minima (Sarg.) Small	Quercus minima		Quercus	minima					USA	Florida															Quercus minima					n/a	n/a	n/a														other JCB grant	UMN					na		na					FLMO62	Virentes, 2010-2012		UMN_Virentes		wild					USA	Florida						Quercus minima (Sarg.) Small		PRJNA277574	SAMN03394547	FLMO62_v			Cavender et al. 2015	Cavender et al. 2015					
874	QUE000874	FLCK216	minima.FLCK216	Quercus minima (Sarg.) Small	Quercus minima		Quercus	minima					USA	Florida			Cedar Key Scrub State Preserve												Quercus minima					n/a	n/a	n/a	F		29.2053585	-82.9941382										other JCB grant	UMN					na		na					FLCK216	Virentes, 2010-2012		UMN_Virentes		wild		29.2053585	-82.9941382		USA	Florida			>FLCK216	Quercus minima | FLCK216 | 	na	Quercus minima (Sarg.) Small		PRJNA277574	SAMN03394546	FLCK216_v	PstI RADseq of Quercus minima from USA: Florida	FLCK216.fq.gz	Cavender et al. 2015	Cavender et al. 2015; Hipp et al. ( SRA.2017.04.xx.ConvergenceStudy)					
875	QUE000875	FLSF47	minima.FLSF47	Quercus minima (Sarg.) Small	Quercus minima		Quercus	minima					USA	Florida															Quercus minima					n/a	n/a	n/a														other JCB grant	UMN					na		na					FLSF47	Virentes, 2010-2012		UMN_Virentes		wild					USA	Florida						Quercus minima (Sarg.) Small		PRJNA277574	SAMN03394550	FLSF47_v			Cavender et al. 2015	Cavender et al. 2015					
876	QUE000876	FLBA140	virginiana.FLBA140	Quercus virginiana Mill.	Quercus virginiana		Quercus	virginiana					USA	Florida			Barnacle Historic State Park												Quercus virginiana					n/a	n/a	n/a	F		25.72624994	-80.24401766								sample size 2; Population code: FLBA		other JCB grant	UMN					na		na					FLBA140	Virentes, 2010-2012		UMN_Virentes		wild	"Molecular and morphological support for a Florida origin of the Cuban oak
Paul F. Gugger, Jeannine Cavender-Bares, Journal of Biogeography"	25.72624994	-80.24401766		USA	Florida			>FLBA140	Quercus virginiana | FLBA140 |  :	na	Quercus virginiana Mill.		PRJNA277574	SAMN03394544|SAMN03394529	FLBA140_v|FLBA140_re	PstI RADseq of Quercus virginiana from USA: Florida	FLBA140.fq.gz	Cavender et al. 2015	Cavender et al. 2015; Hipp et al. ( SRA.2017.04.xx.ConvergenceStudy)	RAD-sequenced 2x (FLBA140_v on Illumina Genome Analyzer IIx|FLBA140_re on the Illumina HiSeq 2000)	Illumina Genome Analyzer IIx & Illumina HiSeq 2000			
877	QUE000877	FLSF33	virginiana.FLSF33	Quercus virginiana Mill.	Quercus virginiana		Quercus	virginiana					USA	Florida			San Felasco State Park ???												Quercus virginiana					n/a	n/a	n/a			29.74799656	-82.45534208								Uncertain- need to double check code FLSF = Florida San Felasco State Park, Population 10		other JCB grant	UMN					na		na					FLSF33	Virentes, 2010-2012		UMN_Virentes		wild	Phylogeography and climatic niche evolution in live oaks (Quercus series Virentes) from the tropics to the temperate zone  Jeannine Cavender-Bares, Antonio Gonzalez-Rodriguez, Annette Pahlich, Kari Koehler, Nicholas Deacon Journal of Biogeography, doi: 10.1111/j.1365-2699.2010.02451.x	29.74799656	-82.45534208		USA	Florida						Quercus virginiana Mill.		PRJNA277574	SAMN03394549	FLSF33_v			Cavender et al. 2015	Cavender et al. 2015					
878	QUE000878	LALC2	virginiana.LALC2	Quercus virginiana Mill.	Quercus virginiana		Quercus	virginiana					USA	Louisiana			Lacombe												Quercus virginiana					n/a	n/a	n/a			30.41143533	-90.05347233								sample size 5; Population code: LALC		other JCB grant	UMN					na		na					LALC2	Virentes, 2010-2012		UMN_Virentes		wild	"Molecular and morphological support for a Florida origin of the Cuban oak
Paul F. Gugger, Jeannine Cavender-Bares, Journal of Biogeography"	30.41143533	-90.05347233		USA	Louisiana						Quercus virginiana Mill.		PRJNA277574	SAMN03394554	LALC2_v			Cavender et al. 2015	Cavender et al. 2015					
879	QUE000879	TXWV2	virginiana.TXWV2	Quercus virginiana Mill.	Quercus virginiana		Quercus	virginiana					USA	Texas			Wallisville												Quercus virginiana					n/a	n/a	n/a			29.83551962	-94.76975393								sample size: 4; Population code: SCCU		other JCB grant	UMN					na		na					TXWV2	Virentes, 2010-2012		UMN_Virentes		wild	"Molecular and morphological support for a Florida origin of the Cuban oak
Paul F. Gugger, Jeannine Cavender-Bares, Journal of Biogeography"	29.83551962	-94.76975393		USA	Texas						Quercus virginiana Mill.		PRJNA277574	SAMN03394561	TXWV2_v			Cavender et al. 2015	Cavender et al. 2015					
880	QUE000880	SCCU3	virginiana.SCCU3	Quercus virginiana Mill.	Quercus virginiana		Quercus	virginiana					USA	South Carolina			Cumbahee												Quercus virginiana					n/a	n/a	n/a			32.60153049	-80.55078576								sample size: 2; Population code: TXWV		other JCB grant	UMN					na		na					SCCU3	Virentes, 2010-2012		UMN_Virentes		wild	"Molecular and morphological support for a Florida origin of the Cuban oak
Paul F. Gugger, Jeannine Cavender-Bares, Journal of Biogeography"	32.60153049	-80.55078576		USA	South Carolina						Quercus virginiana Mill.		PRJNA277574	SAMN03394558	SCCU3_v			Cavender et al. 2015	Cavender et al. 2015					
881	QUE000881	CRL0030	oleoides.CRL0030	Quercus oleoides Schltdl. & Cham.	Quercus oleoides		Quercus	oleoides					Costa Rica.																Quercus oleoides					n/a	n/a	n/a	F											Uncertain- need to double check code CRL= Costa Rica La Cruz ????? Pop 48????		other JCB grant	UMN					na		na					CRL0030	Virentes, 2010-2012		UMN_Virentes		wild	Phylogeography and climatic niche evolution in live oaks (Quercus series Virentes) from the tropics to the temperate zone  Jeannine Cavender-Bares, Antonio Gonzalez-Rodriguez, Annette Pahlich, Kari Koehler, Nicholas Deacon Journal of Biogeography, doi: 10.1111/j.1365-2699.2010.02451.x				Costa Rica.				>CRL0030	Quercus oleoides | CRL0030 |  :	na	Quercus oleoides Schltdl. & Cham.		PRJNA277574	SAMN03394538|SAMN03394524	CRL0030_v|CRL0030_re	PstI RADseq of Quercus oleoides from Costa Rica	CRL0030.fq.gz	Cavender et al. 2015	Cavender et al. 2015; Hipp et al. ( SRA.2017.04.xx.ConvergenceStudy)	RAD-sequenced 2x (CRL0030_v on Illumina Genome Analyzer IIx| CRL0030_re on the Illumina HiSeq 2000)	Illumina Genome Analyzer IIx & Illumina HiSeq 2000			
882	QUE000882	CRL0001	oleoides.CRL0001	Quercus oleoides Schltdl. & Cham.	Quercus oleoides		Quercus	oleoides					Costa Rica.																Quercus oleoides					n/a	n/a	n/a	F											Uncertain- need to double check code CRL= Costa Rica La Cruz ????? Pop 48????		other JCB grant	UMN					na		na					CRL0001	Virentes, 2010-2012		UMN_Virentes		wild	Phylogeography and climatic niche evolution in live oaks (Quercus series Virentes) from the tropics to the temperate zone  Jeannine Cavender-Bares, Antonio Gonzalez-Rodriguez, Annette Pahlich, Kari Koehler, Nicholas Deacon Journal of Biogeography, doi: 10.1111/j.1365-2699.2010.02451.x				Costa Rica.					Quercus oleoides | CRL0001 |  :		Quercus oleoides Schltdl. & Cham.		PRJNA277574	SAMN03394537|SAMN03394523	CRL0001_v|CRL0001_re	PstI RADseq of Quercus oleoides from Costa Rica	CRL0001.fq.gz	Cavender et al. 2015	Cavender et al. 2015; Hipp et al. ( SRA.2017.04.xx.ConvergenceStudy)	RAD-sequenced 2x (CRL0001_v on Illumina Genome Analyzer IIx| CRL0001_re on the Illumina HiSeq 2000)	Illumina Genome Analyzer IIx & Illumina HiSeq 2000			
883	QUE000883	HNDA09	oleoides.HNDA09	Quercus oleoides Schltdl. & Cham.	Quercus oleoides		Quercus	oleoides					Honduras																Quercus oleoides					n/a	n/a	n/a														other JCB grant	UMN					na		na					HNDA09	Virentes, 2010-2012		UMN_Virentes		wild					Honduras							Quercus oleoides Schltdl. & Cham.		PRJNA277574	SAMN03394553	HNDA09_v			Cavender et al. 2015	Cavender et al. 2015					
884	QUE000884	MXSA3017	oleoides.MXSA3017	Quercus oleoides Schltdl. & Cham.	Quercus oleoides		Quercus	oleoides					Mexico				La Cruz/Sayula, Veracruz												Quercus oleoides					n/a	n/a	n/a			17.90929081	-95.01801543								sample size 10; Population code: MXSA		other JCB grant	UMN					na		na					MXSA3017	Virentes, 2010-2012		UMN_Virentes		wild	"Molecular and morphological support for a Florida origin of the Cuban oak
Paul F. Gugger, Jeannine Cavender-Bares, Journal of Biogeography"	17.90929081	-95.01801543		Mexico							Quercus oleoides Schltdl. & Cham.		PRJNA277574	SAMN03394557				Cavender et al. 2015	Cavender et al. 2015					
885	QUE000885	BZBB1	oleoides.BZBB1	Quercus oleoides Schltdl. & Cham.	Quercus oleoides		Quercus	oleoides					Belize				Burrell Boom												Quercus oleoides					n/a	n/a	n/a			17.2412	-88.7467								sample size 5; Population code: BZBB		other JCB grant	UMN					na		na					BZBB1	Virentes, 2010-2012		UMN_Virentes		wild	"Molecular and morphological support for a Florida origin of the Cuban oak
Paul F. Gugger, Jeannine Cavender-Bares, Journal of Biogeography"	17.2412	-88.7467		Belize							Quercus oleoides Schltdl. & Cham.		PRJNA277574	SAMN03394536	BZBB1_v			Cavender et al. 2015	Cavender et al. 2015					
886	QUE000886	CUVN10	sagraena.CUVN10	Quercus sagraeana Nutt.	Quercus sagraeana		Quercus	sagraena					Cuba				Viñales												Quercus sagraena					n/a	n/a	n/a	F		22.365991	-83.430021								sample size 10; Population code: CUVN		other JCB grant	UMN					na		na					CUVN10	Virentes, 2010-2012		UMN_Virentes		wild	"Molecular and morphological support for a Florida origin of the Cuban oak
Paul F. Gugger, Jeannine Cavender-Bares, Journal of Biogeography"	22.365991	-83.430021		Cuba				>CUVN10	Quercus sagraeana | CUVN10 |  :	na	Quercus sagraeana Nutt.		PRJNA277574	SAMN03394542	CUVN10_v	PstI RADseq of Quercus sagraeana from Cuba	CUVN10.fq.gz	Cavender et al. 2015	Cavender et al. 2015; Hipp et al. ( SRA.2017.04.xx.ConvergenceStudy)					
887	QUE000887	CUCA4	sagraena.CUCA4	Quercus sagraeana Nutt.	Quercus sagraeana		Quercus	sagraena					Cuba				Cabezas.  												Quercus sagraena					n/a	n/a	n/a			22.281153	-83.523505								sample size 10; Population code: CUCA		other JCB grant	UMN					na		na					CUCA4	Virentes, 2010-2012		UMN_Virentes		wild	"Molecular and morphological support for a Florida origin of the Cuban oak
Paul F. Gugger, Jeannine Cavender-Bares, Journal of Biogeography"	22.281153	-83.523505		Cuba							Quercus sagraeana Nutt.		PRJNA277574	SAMN03394539	CUCA4_v			Cavender et al. 2015	Cavender et al. 2015					
888	QUE000888	CUMM5	sagraena.CUMM5	Quercus sagraeana Nutt.	Quercus sagraeana		Quercus	sagraena					Cuba				Minas de Matahambre												Quercus sagraena					n/a	n/a	n/a			22.353153	-83.565257								sample size 10; Population code: CUMM		other JCB grant	UMN					na		na					CUMM5	Virentes, 2010-2012		UMN_Virentes		wild	"Molecular and morphological support for a Florida origin of the Cuban oak
Paul F. Gugger, Jeannine Cavender-Bares, Journal of Biogeography"	22.353153	-83.565257		Cuba							Quercus sagraeana Nutt.		PRJNA277574	SAMN03394540	CUMM5_v			Cavender et al. 2015	Cavender et al. 2015					
889	QUE000889	CUSV6	sagraena.CUSV6	Quercus sagraeana Nutt.	Quercus sagraeana		Quercus	sagraena					Cuba				San Vicente												Quercus sagraena					n/a	n/a	n/a			22.940115	-82.364504								sample size 7; Population code: CUSV		other JCB grant	UMN					na		na					CUSV6	Virentes, 2010-2012		UMN_Virentes		wild	"Molecular and morphological support for a Florida origin of the Cuban oak
Paul F. Gugger, Jeannine Cavender-Bares, Journal of Biogeography"	22.940115	-82.364504		Cuba							Quercus sagraeana Nutt.		PRJNA277574	SAMN03394541	CUSV6_v			Cavender et al. 2015	Cavender et al. 2015					
890	QUE000890	BJSL25	brandegeei.BJSL25	Quercus brandegeei Goldman	Quercus brandegeei		Quercus	brandegeei					Mexico	Baja California			Sierra la Laguna, Baja del Sur, Mexico												Quercus brandegeei							n/a	F		23.5001	-110.0635										other JCB grant	UMN					na		na					BJSL25	Virentes, 2010-2012		UMN_Virentes		wild		23.5001	-110.0635		Mexico	Baja California Sur			>BJSL25	Quercus brandegeei | BJSL25 |  :	na	Quercus brandegeei Goldman		PRJNA277574	SAMN03394534|SAMN03394520	BJSL25_v|BJSL25_re	PstI RADseq of Quercus brandegeei from  MEXICO: Baja California	BJSL25.fq.gz	Cavender et al. 2015	Cavender et al. 2015; Hipp et al. ( SRA.2017.04.xx.ConvergenceStudy)	RAD-sequenced 2x (BJSL25_v on Illumina Genome Analyzer IIx| BJSL25_re on the Illumina HiSeq 2000)	Illumina Genome Analyzer IIx & Illumina HiSeq 2000			
891	QUE000891	BJVL19	brandegeei.BJVL19	Quercus brandegeei Goldman	Quercus brandegeei		Quercus	brandegeei					Mexico	Baja California			Valle Perdido, Baja del Sur, Mexico												Quercus brandegeei							n/a	F		23.7039	-110.137										other JCB grant	UMN					na		na					BJVL19	Virentes, 2010-2012		UMN_Virentes		wild		23.7039	-110.137		Mexico	Baja California Sur				Quercus brandegeei | BJVL19 |  :		Quercus brandegeei Goldman		PRJNA277574	SAMN03394535|SAMN03394521	BJVL19_v|BJVL19_re	PstI RADseq of Quercus brandegeei from MEXICO : Baja California	BJVL19.fq.gz	Cavender et al. 2015	Cavender et al. 2015; Hipp et al. ( SRA.2017.04.xx.ConvergenceStudy)	RAD-sequenced 2x (BJVL19_v on Illumina Genome Analyzer IIx| BJVL19_re on the Illumina HiSeq 2000)	Illumina Genome Analyzer IIx & Illumina HiSeq 2000			
892	QUE000892	MXGT4	fusiformis.MXGT4	Quercus fusiformis Small	Quercus fusiformis		Quercus	fusiformis					Mexico																Quercus fusiformis																					other JCB grant	UMN					na		na					MXGT4	Virentes, 2010-2012		UMN_Virentes		wild					Mexico							Quercus fusiformis Small		PRJNA277574	SAMN03394556	MXGT4_v			Cavender et al. 2015	Cavender et al. 2015					
893	QUE000893	MXED8	fusiformis.MXED8	Quercus fusiformis Small	Quercus fusiformis		Quercus	fusiformis					Mexico	Tamaulipas			Cerro del Diente, Tamaulipas, Mexico												Quercus fusiformis							n/a	F		22.591389	-97.906389										other JCB grant	UMN					na		na					MXED8	Virentes, 2010-2012		UMN_Virentes		wild		22.591389	-97.906389		Mexico	Tamaulipas			>MXED8	Quercus fusiformis | MXED8 |  :	na	Quercus fusiformis Small		PRJNA277574	SAMN03394555	MXED8_v	PstI RADseq of Quercus fusiformis from MEXICO	MXED8.fq.gz	Cavender et al. 2015	Cavender et al. 2015; Hipp et al. ( SRA.2017.04.xx.ConvergenceStudy)					
894	QUE000894	TXGR3	fusiformis.TXGR3	Quercus fusiformis Small	Quercus fusiformis		Quercus	fusiformis					USA	Texas															Quercus fusiformis																					other JCB grant	UMN					na		na					TXGR3	Virentes, 2010-2012		UMN_Virentes		wild					USA	Texas						Quercus fusiformis Small		PRJNA277574	SAMN03394559	TXGR3_v			Cavender et al. 2015	Cavender et al. 2015					
895	QUE000895	TXMD3	fusiformis.TXMD3	Quercus fusiformis Small	Quercus fusiformis		Quercus	fusiformis					USA	Texas															Quercus fusiformis																					other JCB grant	UMN					na		na					TXMD3	Virentes, 2010-2012		UMN_Virentes		wild					USA	Texas						Quercus fusiformis Small		PRJNA277574	SAMN03394560	TXMD3_v			Cavender et al. 2015	Cavender et al. 2015					
896	QUE000896	DM1	MOR_DM1 (Extraction name)	Cyclobalanopsis gracilis	Cyclobalanopsis gracilis		Cyclobalanopsis	gracilis																					Cyclobalanopsis gracilis																					East Asian Oaks	MOR ?  (Some of Min's extra materials are in -70 freezer in big box)	seedling	n/a	n/a	n/a	n/a		n/a	n/a	n/a	n/a	n/a	DM1	Min Deng's RAD Plate		East Asian Oaks		?											na	Cyclobalanopsis gracilis													
897	QUE000897	DM2	MOR_DM2 (Extraction name)	Cyclobalnaopsis kerrii	Cyclobalanopsis kerrii		Cyclobalnaopsis	kerrii																					Cyclobalnaopsis kerrii																					East Asian Oaks	MOR ?  (Some of Min's extra materials are in -70 freezer in big box)	seedling	n/a	n/a	n/a	n/a		n/a	n/a	n/a	n/a	n/a	DM2	Min Deng's RAD Plate		East Asian Oaks		?											na	Cyclobalnaopsis kerrii													
898	QUE000898	DM3	MOR_DM3 (Extraction name)	Cyclobalanopsis rex	Cyclobalanopsis rex		Cyclobalanopsis	rex																					Cyclobalanopsis rex																					East Asian Oaks	MOR ?  (Some of Min's extra materials are in -70 freezer in big box)	seedling	n/a	n/a	n/a	n/a		n/a	n/a	n/a	n/a	n/a	DM3	Min Deng's RAD Plate		East Asian Oaks		?											na	Cyclobalanopsis rex													
899	QUE000899	DM5	MOR_DM5 (Extraction name)	Cyclobalanopsis blakei	Cyclobalanopsis blakei		Cyclobalanopsis	blakei																					Cyclobalanopsis blakei																					East Asian Oaks	MOR ?  (Some of Min's extra materials are in -70 freezer in big box)	seedling	n/a	n/a	n/a	n/a		n/a	n/a	n/a	n/a	n/a	DM5	Min Deng's RAD Plate		East Asian Oaks		?											na	Cyclobalanopsis blakei													
900	QUE000900	DM6	MOR_DM6 (Extraction name)	Cyclobalanopsis oxyodon	Cyclobalanopsis oxyodon		Cyclobalanopsis	oxyodon																					Cyclobalanopsis oxyodon																					East Asian Oaks	MOR ?  (Some of Min's extra materials are in -70 freezer in big box)	seedling	n/a	n/a	n/a	n/a		n/a	n/a	n/a	n/a	n/a	DM6	Min Deng's RAD Plate		East Asian Oaks		?											na	Cyclobalanopsis oxyodon													
901	QUE000901	DM7	MOR_DM7 (Extraction name)	Cyclobalanopsis arbutifolia	Cyclobalanopsis arbutifolia		Cyclobalanopsis	arbutifolia																					Cyclobalanopsis arbutifolia																					East Asian Oaks	MOR ?  (Some of Min's extra materials are in -70 freezer in big box)	seedling	n/a	n/a	n/a	n/a		n/a	n/a	n/a	n/a	n/a	DM7	Min Deng's RAD Plate		East Asian Oaks		?											na	Cyclobalanopsis arbutifolia													
902	QUE000902	DM8	MOR_DM8 (Extraction name)	Cyclobalanopsis multinervis	Cyclobalanopsis multinervis		Cyclobalanopsis	multinervis																					Cyclobalanopsis multinervis																					East Asian Oaks	MOR ?  (Some of Min's extra materials are in -70 freezer in big box)	seedling	n/a	n/a	n/a	n/a		n/a	n/a	n/a	n/a	n/a	DM8	Min Deng's RAD Plate		East Asian Oaks		?											na	Cyclobalanopsis multinervis													
903	QUE000903	DM9	MOR_DM9 (Extraction name)	Cyclobalanopsis glaucoides	Cyclobalanopsis glaucoides		Cyclobalanopsis	glaucoides																					Cyclobalanopsis glaucoides																					East Asian Oaks	MOR ?  (Some of Min's extra materials are in -70 freezer in big box)	seedling	n/a	n/a	n/a	n/a		n/a	n/a	n/a	n/a	n/a	DM9	Min Deng's RAD Plate		East Asian Oaks		?									Cyclobalanopsis glaucoides_>DM9		na	Cyclobalanopsis glaucoides													
904	QUE000904	DM10	MOR_DM10 (Extraction name)	Cyclobalanopsis fleuryi	Cyclobalanopsis fleuryi		Cyclobalanopsis	fleuryi																					Cyclobalanopsis fleuryi																					East Asian Oaks	MOR ?  (Some of Min's extra materials are in -70 freezer in big box)	seedling	n/a	n/a	n/a	n/a		n/a	n/a	n/a	n/a	n/a	DM10	Min Deng's RAD Plate		East Asian Oaks		?											na	Cyclobalanopsis fleuryi													
